1221,"Alsace grand cru Rosacker",37,"Alsace grand cru Rosacker"
1222,"Alsace grand cru Saering",38,"Alsace grand cru Saering"
1223,"Alsace grand cru Schlossberg",39,"Alsace grand cru Schlossberg"
1224,"Alsace grand cru Schoenenbourg",40,"Alsace grand cru Schoenenbourg"
1225,"Alsace grand cru Sommerberg",41,"Alsace grand cru Sommerberg"
1226,"Alsace grand cru Sonnenglanz",42,"Alsace grand cru Sonnenglanz"
1227,"Alsace grand cru Spiegel",43,"Alsace grand cru Spiegel"
1228,"Alsace grand cru Sporen",44,"Alsace grand cru Sporen"
1229,"Alsace grand cru Steinert",45,"Alsace grand cru Steinert"
1230,"Alsace grand cru Steingrubler",46,"Alsace grand cru Steingrubler"
1231,"Alsace grand cru Steinklotz",47,"Alsace grand cru Steinklotz"
1232,"Alsace grand cru Vorbourg",48,"Alsace grand cru Vorbourg"
1233,"Alsace grand cru Wiebelsberg",49,"Alsace grand cru Wiebelsberg"
1234,"Alsace grand cru Wineck-Schlossberg",50,"Alsace grand cru Wineck-Schlossberg"
1235,"Alsace grand cru Winzenberg",51,"Alsace grand cru Winzenberg"
1236,"Alsace grand cru Zinnkoepfle",52,"Alsace grand cru Zinnkoepfle"
1237,"Alsace grand cru Zotzenberg",53,"Alsace grand cru Zotzenberg"
